Date,Close
2016-09-01,1253.75
2016-09-02,1257.400024
2016-09-06,1242.025024
2016-09-07,1220.275024
2016-09-08,1161.050049
2016-09-09,1176.224976
2016-09-12,1179.525024
2016-09-14,1164.224976
2016-09-15,1163.474976
2016-09-16,1180.849976
2016-09-19,1205.724976
2016-09-20,1203.25
2016-09-21,1206.699951
2016-09-22,1189
2016-09-23,1199.050049
2016-09-26,1200.550049
2016-09-27,1218.050049
2016-09-28,1211.525024
2016-09-29,1218.900024
2016-09-30,1215.400024
2016-10-03,1205.849976
2016-10-04,1202.574951
2016-10-05,1193.175049
2016-10-06,1194.375
2016-10-07,1183.900024
2016-10-10,1190.150024
2016-10-13,1164.449951
2016-10-14,1183.099976
2016-10-17,1181.224976
2016-10-18,1200.099976
2016-10-19,1197.550049
2016-10-20,1200.574951
2016-10-21,1214.324951
2016-10-24,1213.849976
2016-10-25,1199.224976
2016-10-26,1198.125
2016-10-27,1209.050049
2016-10-28,1199.349976
2016-11-01,1175
2016-11-02,1152.025024
2016-11-03,1159.724976
2016-11-04,1165.275024
2016-11-07,1138.525024
2016-11-08,1141.599976
2016-11-09,1084.925049
2016-11-10,1077.724976
2016-11-11,1050.574951
2016-11-15,1060.650024
2016-11-16,1094.800049
2016-11-17,1068.599976
2016-11-18,1062.550049
2016-11-21,1066.449951
2016-11-22,1067.5
2016-11-23,1078.175049
2016-11-24,1094.224976
2016-11-25,1150.175049
2016-11-28,1141.300049
2016-11-29,1129.925049
2016-11-30,1138.025024
2016-12-01,1131.724976
2016-12-02,1110.925049
2016-12-05,1093
2016-12-06,1091.175049
2016-12-07,1077.275024
2016-12-08,1097.875
2016-12-09,1097.625
2016-12-12,1104.099976
2016-12-13,1100.150024
2016-12-14,1103.800049
2016-12-15,1129.650024
2016-12-16,1141.324951
2016-12-19,1144.449951
2016-12-20,1169.650024
2016-12-21,1156.800049
2016-12-22,1153.849976
2016-12-23,1144.050049
2016-12-26,1146.550049
2016-12-27,1161.699951
2016-12-28,1156.699951
2016-12-29,1175.849976
2016-12-30,1182.775024
2017-01-02,1180.675049
2017-01-03,1184.125
2017-01-04,1189.75
2017-01-05,1167.199951
2017-01-06,1140.699951
2017-01-09,1151.849976
2017-01-10,1157.675049
2017-01-11,1162.199951
2017-01-12,1172.175049
2017-01-13,1124.650024
2017-01-16,1129.275024
2017-01-17,1139.375
2017-01-18,1147.550049
2017-01-19,1145.5
2017-01-20,1142.675049
2017-01-23,1153.349976
2017-01-24,1159.175049
2017-01-25,1176.5
2017-01-27,1178.900024
2017-01-30,1166.449951
2017-01-31,1114.900024
2017-02-01,1083.949951
2017-02-02,1103.824951
2017-02-03,1116.275024
2017-02-06,1120.375
2017-02-07,1122.300049
2017-02-08,1135.474976
2017-02-09,1158.650024
2017-02-10,1198.974976
2017-02-13,1207.125
2017-02-14,1203.125
2017-02-15,1206.849976
2017-02-16,1223.875
2017-02-17,1203.949951
2017-02-20,1251.099976
2017-02-21,1232.675049
2017-02-22,1205.75
2017-02-23,1240.900024
2017-02-27,1244.925049
2017-02-28,1233.125
2017-03-01,1239.775024
2017-03-02,1250.724976
2017-03-03,1247.025024
2017-03-06,1236.25
2017-03-07,1249.900024
2017-03-08,1256.099976
2017-03-09,1259.875
2017-03-10,1271.125
2017-03-14,1283.75
2017-03-15,1249.150024
2017-03-16,1260.449951
2017-03-17,1262.875
2017-03-20,1240
2017-03-21,1243.349976
2017-03-22,1239.474976
2017-03-23,1230.175049
2017-03-24,1213.599976
2017-03-27,1206.025024
2017-03-28,1214.974976
2017-03-29,1222.300049
2017-03-30,1220.5
2017-03-31,1215.900024
2017-04-03,1205.849976
2017-04-05,1200.625
2017-04-06,1200.025024
2017-04-07,1214.525024
2017-04-10,1211.125
2017-04-11,1209.650024
2017-04-12,1196.625
2017-04-13,1164.324951
2017-04-17,1157.425049
2017-04-18,1154.400024
2017-04-19,1149.574951
2017-04-20,1162.75
2017-04-21,1155.400024
2017-04-24,1164.050049
2017-04-25,1155.75
2017-04-26,1155.175049
2017-04-27,1151.324951
2017-04-28,1136.574951
2017-05-02,1144.949951
2017-05-03,1168.650024
2017-05-04,1165.050049
2017-05-05,1160.25
2017-05-08,1171.224976
2017-05-09,1176.275024
2017-05-10,1166.224976
2017-05-11,1174.724976
2017-05-12,1180.324951
2017-05-15,1182.550049
2017-05-16,1214.574951
2017-05-17,1227.675049
2017-05-18,1268.099976
2017-05-19,1253.574951
2017-05-22,1265.675049
2017-05-23,1260.849976
2017-05-24,1279.574951
2017-05-25,1312.300049
2017-05-26,1289.125
2017-05-29,1286.425049
2017-05-30,1275.550049
2017-05-31,1273.300049
2017-06-01,1276.800049
2017-06-02,1282.449951
2017-06-05,1301.974976
2017-06-06,1348
2017-06-07,1307.625
2017-06-08,1260.800049
2017-06-09,1253.5
2017-06-12,1243.599976
2017-06-13,1225.775024
2017-06-14,1235.099976
2017-06-15,1205.599976
2017-06-16,1199.849976
2017-06-19,1215.849976
2017-06-20,1222.5
2017-06-21,1203.150024
2017-06-22,1197.425049
2017-06-23,1180.849976
2017-06-27,1171.425049
2017-06-28,1175.025024
2017-06-29,1166.625
2017-06-30,1181.175049
2017-07-03,1186.800049
2017-07-04,1183.425049
2017-07-05,1178
2017-07-06,1173.775024
2017-07-07,1165.974976
2017-07-10,1217.474976
2017-07-11,1237.900024
2017-07-12,1219.724976
2017-07-13,1223.199951
2017-07-14,1198.724976
2017-07-17,1197.724976
2017-07-18,1204.175049
2017-07-19,1224.800049
2017-07-20,1222.349976
2017-07-21,1245.599976
2017-07-24,1265.349976
2017-07-25,1285.75
2017-07-26,1278
2017-07-27,1240.849976
2017-07-28,1242.150024
2017-07-31,1245.900024
2017-08-01,1250.824951
2017-08-02,1236.900024
2017-08-03,1244.724976
2017-08-04,1261.400024
2017-08-07,1251.724976
2017-08-08,1251.525024
2017-08-09,1256
2017-08-10,1255.724976
2017-08-11,1248.025024
2017-08-14,1234.699951
2017-08-16,1246.175049
2017-08-17,1242.824951
2017-08-18,1256.900024
2017-08-21,1264.400024
2017-08-22,1248.775024
2017-08-23,1244.724976
2017-08-24,1248.300049
2017-08-28,1243.650024
2017-08-29,1235.425049
2017-08-30,1242.275024
2017-08-31,1248.175049
2017-09-01,1228.224976
2017-09-04,1228.099976
2017-09-05,1242.175049
2017-09-06,1226.599976
2017-09-07,1230.050049
2017-09-08,1235.300049
2017-09-11,1227.224976
2017-09-12,1244.224976
2017-09-13,1244.599976
2017-09-14,1243.474976
2017-09-15,1253.025024
2017-09-18,1249.525024
2017-09-19,1249.125
2017-09-20,1246.775024
2017-09-21,1262.449951
2017-09-22,1251.800049
2017-09-25,1255.375
2017-09-26,1237.324951
2017-09-27,1247.5
2017-09-28,1238.224976
2017-09-29,1217.974976
2017-10-03,1224.224976
2017-10-04,1221.150024
2017-10-05,1214.800049
2017-10-06,1223.324951
2017-10-09,1227.050049
2017-10-10,1229.625
2017-10-11,1250.175049
2017-10-12,1274.099976
2017-10-13,1279.300049
2017-10-16,1292.199951
2017-10-17,1297.275024
2017-10-18,1293.300049
2017-10-19,1291.949951
2017-10-23,1293.949951
2017-10-24,1289.199951
2017-10-25,1279.949951
2017-10-26,1269.425049
2017-10-27,1292.150024
2017-10-30,1308.099976
2017-10-31,1312
2017-11-01,1301.425049
2017-11-02,1313.074951
2017-11-03,1310.050049
2017-11-06,1332.775024
2017-11-07,1355.025024
2017-11-08,1367.5
2017-11-09,1368.199951
2017-11-10,1354.375
2017-11-13,1379.474976
2017-11-14,1357.300049
2017-11-15,1352.650024
2017-11-16,1373.324951
2017-11-17,1353.650024
2017-11-20,1351.724976
2017-11-21,1336.474976
2017-11-22,1340.324951
2017-11-23,1340.625
2017-11-24,1344.025024
2017-11-27,1342.925049
2017-11-28,1342.650024
2017-11-29,1329.074951
2017-11-30,1318.5
2017-12-01,1314.974976
2017-12-04,1316.175049
2017-12-05,1317.775024
2017-12-06,1316.650024
2017-12-07,1308.625
2017-12-08,1300.75
2017-12-11,1330.550049
2017-12-12,1306.074951
2017-12-13,1314.199951
2017-12-14,1278.900024
2017-12-15,1272.800049
2017-12-18,1290.25
2017-12-19,1287.650024
2017-12-20,1294.474976
2017-12-21,1297.849976
2017-12-22,1323.375
2017-12-26,1324.724976
2017-12-27,1309.949951
2017-12-28,1313.474976
2017-12-29,1350.599976
2018-01-01,1322.800049
2018-01-02,1315.599976
2018-01-03,1319.324951
2018-01-04,1328.550049
2018-01-05,1344.599976
2018-01-08,1357.199951
2018-01-09,1354.5
2018-01-10,1403.300049
2018-01-11,1395.25
2018-01-12,1388.175049
2018-01-15,1373.050049
2018-01-16,1425.425049
2018-01-17,1444.474976
2018-01-18,1459.099976
2018-01-19,1479.650024
2018-01-22,1558.199951
2018-01-23,1551
2018-01-24,1587.300049
2018-01-25,1560.525024
2018-01-29,1599.425049
2018-01-30,1576.425049
2018-01-31,1556.175049
2018-02-01,1569.300049
2018-02-02,1576.824951
2018-02-05,1551.599976
2018-02-06,1498.625
2018-02-07,1477.525024
2018-02-08,1487.099976
2018-02-09,1485.849976
2018-02-12,1483.650024
2018-02-14,1455.900024
2018-02-15,1462.925049
2018-02-16,1466.525024
2018-02-19,1461.800049
2018-02-20,1472.375
2018-02-21,1521.150024
2018-02-22,1525.099976
2018-02-23,1537.900024
2018-02-26,1515.849976
2018-02-27,1521.175049
2018-02-28,1517.525024
2018-03-01,1518.849976
2018-03-05,1552.925049
2018-03-06,1521.400024
2018-03-07,1513.724976
2018-03-08,1501.974976
2018-03-09,1517.050049
2018-03-12,1526.074951
2018-03-13,1443.400024
2018-03-14,1443.449951
2018-03-15,1434.849976
2018-03-16,1412.849976
2018-03-19,1415.5
2018-03-20,1432.425049
2018-03-21,1428.375
2018-03-22,1415.675049
2018-03-23,1409.074951
2018-03-26,1408.5
2018-03-27,1423.849976
2018-03-28,1424.574951
2018-04-02,1454.824951
2018-04-03,1455.625
2018-04-04,1455.449951
2018-04-05,1478.974976
2018-04-06,1475.150024
2018-04-09,1461.949951
2018-04-10,1468.800049
2018-04-11,1507.074951
2018-04-12,1569.625
2018-04-13,1576.650024
2018-04-16,1593.824951
2018-04-17,1583.300049
2018-04-18,1579.550049
2018-04-19,1595.574951
2018-04-20,1701.224976
2018-04-23,1704.324951
2018-04-24,1692.824951
2018-04-25,1735.125
2018-04-26,1769.625
2018-04-27,1725.974976
2018-04-30,1766.050049
2018-05-02,1749.875
2018-05-03,1740.925049
2018-05-04,1740.375
2018-05-07,1710.474976
2018-05-08,1720.599976
2018-05-09,1744.650024
2018-05-10,1725.625
2018-05-11,1728.474976
2018-05-14,1716.775024
2018-05-15,1741.199951
2018-05-16,1746.949951
2018-05-17,1745.900024
2018-05-18,1751.025024
2018-05-21,1778.375
2018-05-22,1754.449951
2018-05-23,1747.550049
2018-05-24,1801.849976
2018-05-25,1792.900024
2018-05-28,1751.025024
2018-05-29,1761.75
2018-05-30,1757.050049
2018-05-31,1741.050049
2018-06-01,1732.449951
2018-06-04,1744.25
2018-06-05,1721.599976
2018-06-06,1725.75
2018-06-07,1735.550049
2018-06-08,1747.099976
2018-06-11,1749.699951
2018-06-12,1781
2018-06-13,1824.099976
2018-06-14,1787.550049
2018-06-15,1840.050049
2018-06-18,1829
2018-06-19,1824.5
2018-06-20,1822.449951
2018-06-21,1819.349976
2018-06-22,1809.800049
2018-06-25,1819.25
2018-06-26,1852
2018-06-27,1858
2018-06-28,1842.699951
2018-06-29,1847.75
2018-07-02,1851.349976
2018-07-03,1874.050049
2018-07-04,1866.150024
2018-07-05,1880.300049
2018-07-06,1912.949951
2018-07-09,1883
2018-07-10,1875.099976
2018-07-11,1979.900024
2018-07-12,1971.349976
2018-07-13,1981.099976
2018-07-16,1989.199951
2018-07-17,2002.150024
2018-07-18,2000.25
2018-07-19,1981.400024
2018-07-20,1996.599976
2018-07-23,2005.650024
2018-07-24,1999
2018-07-25,1981.5
2018-07-26,1964.699951
2018-07-27,1943.75
2018-07-30,1944.599976
2018-07-31,1940.199951
2018-08-01,1976.5
2018-08-02,1948.400024
2018-08-03,1979.449951
2018-08-06,1975.550049
2018-08-07,1967.349976
2018-08-08,1974
2018-08-09,1974.349976
2018-08-10,1993.099976
2018-08-13,2000.150024
2018-08-14,2003.550049
2018-08-16,2008.5
2018-08-17,2012.75
2018-08-20,2009.949951
2018-08-21,2017.650024
2018-08-23,2035.099976
2018-08-24,2043
2018-08-27,2050.899902
2018-08-28,2069.199951
2018-08-29,2072
2018-08-30,2082.399902
2018-08-31,2078.399902
2018-09-03,2052.899902
2018-09-04,2098.899902
2018-09-05,2079.25
2018-09-06,2075.300049
2018-09-07,2079.850098
2018-09-10,2080.75
2018-09-11,2046.25
2018-09-12,2043.949951
2018-09-14,2065.399902
2018-09-17,2074.149902
2018-09-18,2070.75
2018-09-19,2077.899902
2018-09-21,2103.149902
2018-09-24,2198.449951
2018-09-25,2183.199951
2018-09-26,2142.149902
2018-09-27,2188.850098
2018-09-28,2183.699951
